"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","i","w","W","V","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR"
"18752","2021-125A","C183","plat","+","LEO","C","CHN","UNK","2021-09-09","2032-09-14",94.0178,1045.73,1,1,97.8913,482.1,482.1,6,7,4,"7","EA0","2022-10-06",6849.1,0,1.70853,0,4.92902,5.41731,1472.14,-6689.02,0,-1.0229,-0.225124,7.55649,-348.904,-6840.21,3.01572,-1.56081,0.082944,7.55422,2022,2021-01-01
"18753","2021-126A","C184","plat","+","LEO","C","CHN","UNK","2021-10-29","2024-07-10",92.3568,2.86126,1,1,47.9289,401.193,401.193,0.027,0.03,0.3,"0.03","EA0","2022-11-26",6768.19,0,0.836517,0,1.8065,1.45292,-1580.58,6581.05,0,-4.99993,-1.20084,5.69666,5340.08,4158.35,-3.31029,-2.86137,3.67905,5.68561,2022,2021-01-01
"18754","2021-127A","C185","plat","+","LEO","C","CHN","UNK","2021-08-26","2034-01-21",92.4937,1038.77,1,1,96.3511,407.882,407.882,6,7,4,"7","EA0","2022-10-07",6774.88,0,1.68164,0,4.18905,1.50011,-3385.9,-5868.1,0,-0.734938,0.42406,7.62333,-4898.17,-4680.47,-7.58416,-0.943565,0.975102,7.62171,2022,2021-01-01
"18755","2021-128A","C186","plat","+","LEO","C","CHN","UNK","2021-10-11","2034-10-03",93.5293,1012.28,1,1,43.8769,458.355,458.355,6,7,4,"7","EA0","2022-10-13",6825.35,0,0.765796,0,3.85674,2.2272,-5153.11,-4475.58,0,3.61214,-4.15895,5.29675,-6463.37,-2193.19,-11.404,1.59935,-4.74089,5.30452,2022,2021-01-01
"18756","2021-129A","C187","plat","D","LEO","C","CHN","UNK","2021-02-01","2022-04-02",96.5388,2.03583,1,1,97.261,603.994,603.994,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18757","2021-130A","C188","plat","D","LEO","C","CHN","UNK","2021-01-26","2022-03-08",91.6639,2.27219,1,1,47.832,367.301,367.301,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18758","2021-131A","C189","plat","+","LEO","C","CHN","UNK","2021-10-21","2035-12-11",93.2429,945.199,1,1,97.5347,444.415,444.415,6,7,4,"7","EA0","2022-10-25",6811.42,0,1.7023,0,0.64621,3.35174,5438.05,4101.6,0,0.604027,-0.800841,7.58375,6802.29,352.399,12.0268,0.0637108,-1.48866,7.58503,2022,2021-01-01
"18759","2021-132A","C190","plat","+","LEO","C","CHN","UNK","2021-05-16","2023-07-26",95.8821,2.17917,1,1,97.7005,572.347,572.347,0.027,0.03,0.3,"0.03","EA0","2022-09-07",6939.35,0,1.7052,0,2.20556,0.162917,-4114.92,5587.67,0,0.817729,0.602199,7.51061,-5286.24,4495.57,-8.81384,0.969826,1.15512,7.5124,2022,2021-01-01
"18760","2021-133A","C191","plat","+","LEO","C","CHN","UNK","2021-12-13","2024-02-24",96.0615,2.51961,1,1,97.095,580.997,580.997,0.027,0.03,0.3,"0.03","EA0","2022-11-15",6948,0,1.69463,0,2.70008,0.27544,-6281.72,2968.95,0,0.399762,0.845818,7.51624,-1200.05,6843.57,-13.717,1.41082,0.262461,7.51712,2022,2021-01-01
"18761","2021-134A","M43","plat","+","LEO","M","CHN","UNK","2021-10-07","2023-07-29",97.2283,3.37736,1,1,98.5169,637.147,637.147,0.027,0.03,0.3,"0.03","EA0","2022-11-29",7004.15,0,1.71944,0,0.881875,3.40765,4452.57,5406.73,0,0.862439,-0.71024,7.46063,6660.27,-2167.68,9.94089,-0.510028,-1.53285,7.46249,2022,2021-01-01
"18762","2021-135A","M44","plat","+","LEO","M","CHN","UNK","2021-08-02","2024-06-12",92.9927,3.66759,1,1,55.3621,432.226,432.226,0.027,0.03,0.3,"0.03","EA0","2022-10-20",6799.23,0,0.966251,0,2.51811,2.81166,-5519.95,3969.85,0,-2.54096,-3.53313,6.29959,-2889.21,6154.82,-11.9683,-3.50281,-1.63206,6.29391,2022,2021-01-01
"18763","2021-136A","M45","plat","+","LEO","M","CHN","UNK","2021-11-01","2023-04-27",96.6888,3.57814,1,1,98.6049,611.212,611.212,0.027,0.03,0.3,"0.03","EA0","2022-08-12",6978.21,0,1.72098,0,1.21572,4.13556,2426.08,6542.9,0,1.06026,-0.393141,7.47275,-2218.12,6616.29,5.45804,1.54208,0.510819,7.47503,2022,2021-01-01
"18764","2021-137A","M46","plat","+","LEO","M","CHN","UNK","2021-04-01","2023-08-18",92.5702,3.82635,1,1,55.9508,411.615,411.615,0.027,0.03,0.3,"0.03","EA0","2022-09-21",6778.61,0,0.976526,0,2.02107,2.17204,-2950.16,6102.96,0,-3.86556,-1.8686,6.35362,-2891.51,6130.96,-6.25976,-3.45009,-1.62067,6.3451,2022,2021-01-01
"18765","2021-138A","O28","plat","D","LEO","O","CHN","UNK","2021-01-05","2022-08-11",92.2801,2.18644,1,1,48.2695,397.444,397.444,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18766","2021-139A","O29","plat","+","LEO","O","CHN","UNK","2021-10-11","2023-08-20",95.6821,2.26685,1,1,97.8736,562.694,562.694,0.027,0.03,0.3,"0.03","EA0","2022-11-23",6929.69,0,1.70822,0,5.61549,4.02832,5441.55,-4290.7,0,-0.643294,-0.815838,7.51274,-1310.2,-6804.69,11.8496,-1.52418,0.306552,7.51129,2022,2021-01-01
"18767","2021-140A","S140","plat","+","LEO","S","IND","UNK","2021-04-09","2033-05-16",97.4564,980.139,1,1,18.4049,648.097,648.097,6,7,4,"7","EA0","2022-11-11",7015.1,0,0.321226,0,2.40018,4.79116,-5173.73,4737.53,0,-4.83022,-5.27496,2.37995,403.114,7003.5,-11.2281,-6.63318,0.385597,2.3692,2022,2021-01-01
"18768","2021-141A","S141","plat","+","LEO","S","IND","UNK","2021-05-22","2024-04-26",97.2697,3.99976,1,1,98.3079,639.138,639.138,0.027,0.03,0.3,"0.03","EA0","2022-11-17",7006.14,0,1.7158,0,5.65558,6.03453,5671.03,-4114.05,0,-0.639979,-0.882183,7.46359,-328.285,-6998.43,12.3465,-1.60817,0.0886012,7.46214,2022,2021-01-01
"18769","2021-142A","C192","plat","+","LEO","C","IND","UNK","2021-03-10","2031-09-09",97.4532,994.514,1,1,96.2932,647.946,647.946,6,7,4,"7","EA0","2022-08-06",7014.95,0,1.68063,0,0.243718,4.66458,6807.64,1692.79,0,0.199394,-0.80187,7.49258,3638.47,5997.57,14.8431,1.13238,-0.70551,7.49298,2022,2021-01-01
"18770","2021-143A","C193","plat","+","LEO","C","IND","UNK","2021-09-22","2023-10-22",93.0232,3.37574,1,1,54.4242,433.71,433.71,0.027,0.03,0.3,"0.03","EA0","2022-10-29",6800.71,0,0.949881,0,1.48954,2.65933,551.988,6778.27,0,-4.4393,0.361514,6.22684,4608.27,5001.35,1.39912,-2.92169,2.69032,6.2171,2022,2021-01-01
"18771","2021-144A","C194","plat","D","LEO","C","IND","UNK","2021-09-03","2022-10-18",97.6765,3.04514,1,1,98.1207,658.655,658.655,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18772","2021-145A","M47","plat","+","LEO","M","IND","UNK","2021-09-18","2035-09-03",100.544,1041.13,1,1,98.8775,795.499,795.499,6,7,4,"7","EA0","2022-10-02",7162.5,0,1.72574,0,2.1998,4.74274,-4213.96,5791.72,0,0.930911,0.677315,7.37059,-2987.32,6509.78,-9.03903,1.50519,0.700963,7.37263,2022,2021-01-01
"18773","2021-146A","O30","plat","+","LEO","O","IND","UNK","2021-05-26","2035-02-06",98.2929,949.755,1,1,37.3697,688.185,688.185,6,7,4,"7","EA0","2022-11-04",7055.19,0,0.652224,0,2.55338,0.0170916,-5869.46,3914.74,0,-3.3146,-4.96966,4.56217,-1513.17,6891,-12.7597,-5.33939,-1.16403,4.55475,2022,2021-01-01
"18774","2021-147A","S142","plat","+","LEO","S","UK","UNK","2021-08-29","2023-10-28",96.3901,2.05789,1,1,97.5668,596.836,596.836,0.027,0.03,0.3,"0.03","EA0","2022-09-27",6963.84,0,1.70286,0,2.33556,3.85281,-4821.55,5024.71,0,0.718841,0.689778,7.49974,-4225.51,5535.34,-10.3778,1.17923,0.914253,7.50131,2022,2021-01-01
"18775","2021-148A","C195","plat","+","LEO","C","UK","UNK","2021-06-28","2033-07-26",95.5176,1017.21,1,1,96.7451,554.749,554.749,6,7,4,"7","EA0","2022-09-13",6921.75,0,1.68852,0,2.90967,0.168601,-6736.43,1590.94,0,0.204861,0.867436,7.53606,-6884.42,717.728,-14.6515,0.128476,1.38619,7.53652,2022,2021-01-01
"18776","2021-149A","C196","plat","+","LEO","C","UK","UNK","2021-10-29","2023-06-02",92.3165,2.10797,1,1,46.6764,399.223,399.223,0.027,0.03,0.3,"0.03","EA0","2022-08-13",6766.22,0,0.814657,0,1.54918,1.4791,146.27,6764.64,0,-5.26494,0.113842,5.58371,-4039.13,5428.36,0.504181,-3.83856,-2.85671,5.57224,2022,2021-01-01
"18777","2021-150A","O31","plat","+","LEO","O","UK","UNK","2021-05-10","2032-04-13",97.7084,939.541,1,1,18.6599,660.187,660.187,6,7,4,"7","EA0","2022-08-13",7027.19,0,0.325677,0,5.52538,2.10767,5104.18,-4829.99,0,4.90446,5.18288,2.40968,6994.49,-677.028,10.9775,0.633982,6.58903,2.4205,2022,2021-01-01
"18778","2021-151A","S143","plat","+","LEO","S","GER","UNK","2021-02-21","2033-04-15",111.388,982.572,1,1,55.437,1301.65,1301.65,6,7,4,"7","EA0","2022-09-15",7668.65,0,0.967558,0,1.74036,0.173981,-1294.06,7558.68,0,-4.03142,-0.69019,5.9371,-1995.48,7404.47,-2.59878,-3.42211,-0.920166,5.92827,2022,2021-01-01
"18779","2021-152A","C197","plat","+","LEO","C","GER","UNK","2021-06-17","2032-03-26",98.6407,932.527,1,1,33.8067,704.815,704.815,6,7,4,"7","EA0","2022-09-28",7071.81,0,0.590038,0,0.481301,3.28119,6268.41,3273.77,0,-2.88789,5.52954,4.1772,6639.73,2433.99,13.7917,-1.97866,5.37399,4.17105,2022,2021-01-01
"18780","2021-153A","C198","plat","+","LEO","C","GER","UNK","2021-12-21","2036-07-13",100.179,1026.7,1,1,98.5632,778.135,778.135,6,7,4,"7","EA0","2022-10-02",7145.14,0,1.72025,0,2.57986,3.5222,-6047.17,3805.89,0,0.592386,0.941239,7.38576,-5176.5,4925.11,-13.1049,1.10987,1.18617,7.38706,2022,2021-01-01
"18781","2021-154A","O32","plat","+","LEO","O","GER","UNK","2021-12-14","2033-09-19",97.4986,1023.33,1,1,96.8369,650.122,650.122,6,7,4,"7","EA0","2022-11-12",7017.12,0,1.69012,0,5.86555,1.02187,6413.99,-2846.17,0,-0.363913,-0.820095,7.48325,1730.03,-6800.5,14.004,-1.37573,-0.334575,7.48241,2022,2021-01-01
"18782","2021-155A","S144","plat","+","LEO","S","EU","UNK","2021-06-12","2033-09-04",93.8509,1049.5,1,1,93.1581,473.992,473.992,6,7,4,"7","EA0","2022-11-20",6840.99,0,1.62592,0,2.29893,3.32929,-4552.53,5106.23,0,0.313888,0.279851,7.62166,2110.13,6507.41,-9.8652,0.86592,-0.269232,7.62233,2022,2021-01-01
"18783","2021-156A","C199","plat","+","LEO","C","EU","UNK","2021-10-03","2034-04-10",99.6189,1046.79,1,1,98.0422,751.493,751.493,6,7,4,"7","EA0","2022-09-25",7118.49,0,1.71116,0,4.27035,6.06147,-3045.18,-6434.27,0,-0.946262,0.447842,7.40939,-3539.42,-6176.19,-6.84978,-1.37483,0.779667,7.40732,2022,2021-01-01
"18784","2021-157A","C200","plat","+","LEO","C","EU","UNK","2021-05-24","2036-01-09",97.7563,986.878,1,1,97.7963,662.482,662.482,6,7,4,"7","EA0","2022-11-23",7029.48,0,1.70687,0,0.576219,4.25409,5894.42,3830.06,0,0.556564,-0.856545,7.46061,6110.4,-3475.12,13.0548,-0.766104,-1.31903,7.46179,2022,2021-01-01
"18785","2021-158A","O33","plat","+","LEO","O","EU","UNK","2021-08-14","2032-03-06",97.1489,919.499,1,1,96.7785,633.334,633.334,6,7,4,"7","EA0","2022-09-30",7000.33,0,1.6891,0,1.0418,3.7646,3532.86,6043.47,0,0.768909,-0.449485,7.49313,4474.22,5383.85,7.89912,1.06139,-0.893061,7.49478,2022,2021-01-01
"18786","2021-159A","S145","plat","+","LEO","S","RUS","UNK","2021-10-31","2033-07-06",90.8116,1055.08,1,1,52.6,325.489,325.489,6,7,4,"7","EA0","2022-10-30",6692.49,0,0.918043,0,5.63141,6.25672,5320.58,-4059.66,0,2.84338,3.72652,6.13087,1581.71,-6502.88,11.5482,4.06985,1.00082,6.13719,2022,2021-01-01
"18787","2021-160A","S146","plat","+","LEO","S","RUS","UNK","2021-10-11","2024-06-05",95.8548,2.73135,1,1,97.3137,571.03,571.03,0.027,0.03,0.3,"0.03","EA0","2022-10-12",6938.03,0,1.69844,0,5.49643,0.861425,4899.24,-4912.6,0,-0.68322,-0.681363,7.51801,2786.06,-6354.05,10.5695,-1.36244,-0.584886,7.51648,2022,2021-01-01
"18788","2021-161A","S147","plat","+","LEO","S","RUS","UNK","2021-01-26","2034-07-22",100.732,1060.23,1,1,80.0171,804.426,804.426,6,7,4,"7","EA0","2022-08-05",7171.43,0,1.39656,0,4.54705,5.08066,-1180.29,-7073.64,0,1.27479,-0.212709,7.34244,4245.98,-5779.36,-2.74828,0.609102,0.444003,7.34519,2022,2021-01-01
"18789","2021-162A","C201","plat","+","LEO","C","RUS","UNK","2021-11-15","2024-01-27",97.4196,3.04169,1,1,98.5887,646.333,646.333,0.027,0.03,0.3,"0.03","EA0","2022-08-10",7013.33,0,1.7207,0,1.23604,4.70538,2304.14,6624.03,0,1.06336,-0.369886,7.45434,-2589.53,6517.75,5.18786,1.50944,0.593772,7.45662,2022,2021-01-01
"18790","2021-163A","C202","plat","+","LEO","C","RUS","UNK","2021-02-13","2033-03-21",115.661,1075.68,1,1,82.2582,1496.52,1496.52,6,7,4,"7","EA0","2022-10-22",7863.52,0,1.43568,0,1.04621,4.30657,3938.51,6806.11,0,-0.830117,0.480366,7.05478,6888.03,3793.4,8.8256,-0.199381,0.345625,7.05296,2022,2021-01-01
"18791","2021-164A","C203","plat","+","LEO","C","RUS","UNK","2021-11-23","2024-01-31",92.0184,2.58519,1,1,51.0524,384.649,384.649,0.027,0.03,0.3,"0.03","EA0","2022-09-19",6751.65,0,0.891032,0,5.97102,0.650042,6425.34,-2073.59,0,1.4834,4.59654,5.97569,6474.85,-1913.34,13.9693,1.21619,4.15932,5.97905,2022,2021-01-01
"18792","2021-165A","C204","plat","+","LEO","C","RUS","UNK","2021-12-04","2031-12-26",97.1095,895.316,1,1,98.5101,631.443,631.443,6,7,4,"7","EA0","2022-09-07",6998.44,0,1.71933,0,3.0738,2.36269,-6982.37,474.051,0,0.0756495,1.11425,7.4638,-6905.13,-1138.9,-15.2209,-0.280599,1.60151,7.46398,2022,2021-01-01
"18793","2021-166A","M48","plat","D","LEO","M","RUS","UNK","2021-01-24","2022-03-21",92.8755,3.20347,1,1,52.3485,426.511,426.511,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18794","2021-167A","O34","plat","D","LEO","O","RUS","UNK","2021-02-20","2022-08-11",92.2725,2.63762,1,1,50.7169,397.076,397.076,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18795","2021-168A","S148","plat","+","LEO","S","Japan","UNK","2021-09-29","2023-04-07",93.5034,3.87317,1,1,56.3278,457.097,457.097,0.027,0.03,0.3,"0.03","EA0","2022-08-04",6824.1,0,0.983106,0,4.46076,4.32321,-1699.05,-6609.2,0,4.10398,-1.05502,6.36042,3651.12,-5765.21,-3.86427,3.15014,1.99072,6.3693,2022,2021-01-01
"18796","2021-169A","S149","plat","D","LEO","S","Japan","UNK","2021-03-06","2022-12-24",96.4394,2.69884,1,1,97.8479,599.208,599.208,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18797","2021-170A","C205","plat","+","LEO","C","Japan","UNK","2021-04-15","2031-05-15",97.8345,885.419,1,1,53.3025,666.233,666.233,6,7,4,"7","EA0","2022-08-09",7033.23,0,0.930304,0,5.86036,0.280322,6413.84,-2885.99,0,1.84602,4.10259,6.03613,6703.77,2127.34,13.8788,-1.21531,3.79033,6.04024,2022,2021-01-01
"18798","2021-171A","C206","plat","+","LEO","C","Japan","UNK","2021-10-14","2024-03-16",92.8659,3.46663,1,1,52.3168,426.043,426.043,0.027,0.03,0.3,"0.03","EA0","2022-09-17",6793.04,0,0.9131,0,1.64007,3.1507,-470.18,6776.75,0,-4.67138,-0.324107,6.06226,-870.598,6737.02,-0.825679,-4.16591,-0.537602,6.05204,2022,2021-01-01
"18799","2021-172A","C207","plat","+","LEO","C","Japan","UNK","2021-08-30","2032-08-22",98.6347,984.394,1,1,23.2793,704.531,704.531,6,7,4,"7","EA0","2022-08-03",7071.53,0,0.4063,0,2.41072,2.01879,-5265.4,4720.39,0,-4.60361,-5.13513,2.96718,-7034.44,-723.225,-11.3201,0.648331,-6.35227,2.95704,2022,2021-01-01
"18800","2021-173A","M49","plat","+","LEO","M","Japan","UNK","2021-03-25","2033-04-03",97.1843,910.966,1,1,99.1691,635.033,635.033,6,7,4,"7","EA0","2022-08-28",7002.03,0,1.73083,0,1.67899,1.49054,-756.118,6961.09,0,1.19525,0.129829,7.44855,-3427.59,6105.74,-1.44461,1.47877,0.831905,7.45114,2022,2021-01-01
"18801","2021-174A","S150","plat","+","LEO","S","SK","UNK","2021-02-08","2023-08-10",96.5875,2.99698,1,1,97.2556,606.338,606.338,0.027,0.03,0.3,"0.03","EA0","2022-09-26",6973.34,0,1.69743,0,5.95683,4.8263,6605.26,-2235.63,0,-0.306123,-0.904455,7.49992,6361.85,-2855.54,14.3588,-0.615565,-1.33371,7.49921,2022,2021-01-01
"18802","2021-175A","S151","plat","+","LEO","S","SK","UNK","2021-06-14","2023-02-06",91.7539,2.6444,1,1,50.0447,371.707,371.707,0.027,0.03,0.3,"0.03","EA0","2022-08-23",6738.71,0,0.873445,0,2.19653,1.71407,-3946.82,5461.94,0,-4.00327,-2.89277,5.89547,-6050.95,2965.84,-8.44739,-1.96875,-3.99991,5.88666,2022,2021-01-01
"18803","2021-176A","C208","plat","D","LEO","C","SK","UNK","2021-04-17","2022-10-17",95.965,2.35566,1,1,97.3747,576.346,576.346,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18804","2021-177A","C209","plat","D","LEO","C","SK","UNK","2021-07-12","2022-07-23",97.1864,3.80645,1,1,98.8332,635.137,635.137,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18805","2021-178A","M50","plat","+","LEO","M","SK","UNK","2021-07-24","2024-04-29",97.1041,3.02594,1,1,98.7168,631.182,631.182,0.027,0.03,0.3,"0.03","EA0","2022-10-24",6998.18,0,1.72293,0,1.26596,0.758914,2100.43,6675.53,0,1.09103,-0.343287,7.45986,5402.79,4447.97,4.79516,1.0375,-1.26826,7.46222,2022,2021-01-01
"18806","2021-179A","S152","plat","+","LEO","S","Other","UNK","2021-09-11","2032-09-13",89.9238,939.724,1,1,51.8052,281.799,281.799,6,7,4,"7","EA0","2022-09-16",6648.8,0,0.904171,0,0.817828,2.09331,4546.5,4851.38,0,-3.49337,3.27383,6.08516,4162.45,5184.63,10.0678,-3.36849,2.69257,6.07761,2022,2021-01-01
"18807","2021-180A","S153","plat","+","LEO","S","Other","UNK","2021-09-25","2033-01-28",114.151,987.909,1,1,95.9952,1427.93,1427.93,6,7,4,"7","EA0","2022-11-02",7794.93,0,1.67543,0,4.78847,1.88373,592.458,-7772.38,0,-0.74472,-0.056767,7.11182,-4754.18,-6177.28,1.07797,-1.05407,0.812478,7.11017,2022,2021-01-01
"18808","2021-181A","S154","plat","D","LEO","S","Other","UNK","2021-08-09","2022-08-11",91.7174,2.50154,1,1,46.2239,369.921,369.921,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18809","2021-182A","S155","plat","+","LEO","S","Other","UNK","2021-08-15","2023-01-03",97.1164,3.83926,1,1,98.0077,631.772,631.772,0.027,0.03,0.3,"0.03","EA0","2022-10-01",6998.77,0,1.71056,0,3.8947,0.500626,-5106.06,-4786.53,0,-0.718998,0.766996,7.47313,-5886.33,-3786,-11.3003,-0.860885,1.31617,7.47157,2022,2021-01-01
"18810","2021-183A","S156","plat","+","LEO","S","Other","UNK","2021-01-21","2032-07-06",101.418,1047.82,1,1,96.6493,836.955,836.955,6,7,4,"7","EA0","2022-10-08",7203.96,0,1.68685,0,4.45097,5.38165,-1861.85,-6959.21,0,-0.83205,0.222605,7.38843,-3847.58,-6090.41,-4.28467,-1.18779,0.745182,7.3866,2022,2021-01-01
"18811","2021-184A","S157","plat","+","LEO","S","Other","UNK","2021-02-20","2033-05-06",111.195,1083.51,1,1,73.0281,1292.81,1292.81,6,7,4,"7","EA0","2022-10-18",7659.81,0,1.27458,0,2.4577,2.31179,-5937.28,4839.57,0,-1.33041,-1.63218,6.89956,-3073.69,7016.05,-12.8557,-1.43065,-0.614121,6.89658,2022,2021-01-01
"18812","2021-185A","S158","plat","+","LEO","S","Other","UNK","2021-11-02","2036-01-08",89.6884,1017.59,1,1,51.4208,270.19,270.19,6,7,4,"7","EA0","2022-10-28",6637.19,0,0.897462,0,1.24678,4.40604,2113.12,6291.82,0,-4.58113,1.53858,6.05819,5475.06,3751.79,4.80614,-2.46881,3.59504,6.04818,2022,2021-01-01
"18813","2021-186A","S159","plat","+","LEO","S","Other","UNK","2021-08-25","2033-09-24",89.9398,1007.37,1,1,56.3206,282.586,282.586,6,7,4,"7","EA0","2022-09-26",6649.59,0,0.98298,0,0.617447,2.34144,5421.8,3849.82,0,-2.48573,3.50072,6.4428,5764.45,3314.82,11.961,-1.9126,3.30276,6.43747,2022,2021-01-01
"18814","2021-187A","S160","plat","+","LEO","S","Other","UNK","2021-02-26","2031-05-06",114.08,1012.09,1,1,62.7494,1424.72,1424.72,6,7,4,"7","EA0","2022-11-21",7791.72,0,1.09518,0,6.15145,4.17914,7724.21,-1023.49,0,0.430189,3.24659,6.35858,2891.59,-7235.29,16.9449,2.5065,1.01662,6.35959,2022,2021-01-01
"18815","2021-188A","S161","plat","+","LEO","S","Other","UNK","2021-01-29","2023-12-18",97.0947,3.23685,1,1,98.328,630.73,630.73,0.027,0.03,0.3,"0.03","EA0","2022-09-16",6997.73,0,1.71615,0,1.06078,6.05643,3416.23,6107.17,0,0.954028,-0.533665,7.46769,2939.72,6350.29,7.638,1.43884,-0.675062,7.46974,2022,2021-01-01
"18816","2021-189A","S162","plat","+","LEO","S","Other","UNK","2021-09-01","2024-03-05",93.5655,3.90094,1,1,54.4103,460.118,460.118,0.027,0.03,0.3,"0.03","EA0","2022-10-23",6827.12,0,0.949639,0,5.83774,4.36306,6160.93,-2941.52,0,1.91597,4.01296,6.2137,3657.18,-5764.93,13.4025,3.32301,2.12252,6.218,2022,2021-01-01
"18817","2021-190A","C210","plat","+","LEO","C","Other","UNK","2021-04-30","2035-09-13",97.1028,1055.75,1,1,96.6368,631.122,631.122,6,7,4,"7","EA0","2022-11-10",6998.12,0,1.68663,0,2.51907,3.10565,-5685.34,4080.52,0,0.5086,0.708627,7.49649,-549.53,6976.5,-12.3652,1.36753,0.121007,7.49761,2022,2021-01-01
"18818","2021-191A","C211","plat","D","LEO","C","Other","UNK","2021-09-29","2022-10-08",96.9393,3.90844,1,1,98.9807,623.259,623.259,0.027,0.03,0.3,"0.03","EA0","1858-11-16",6600,0,0,0,0,0,6600,0,0,0,7.77136,0,0,0,0,0,0,0,1858,2021-01-01
"18819","2021-192A","C212","plat","+","LEO","C","Other","UNK","2021-11-07","2036-03-30",97.7632,950.521,1,1,97.176,662.812,662.812,6,7,4,"7","EA0","2022-10-24",7029.81,0,1.69604,0,2.437,5.18153,-5355.85,4553.36,0,0.609269,0.716648,7.47105,-2003.57,6738.23,-11.5932,1.37915,0.422938,7.47239,2022,2021-01-01
"18820","2021-193A","C213","plat","+","LEO","C","Other","UNK","2021-09-08","2036-05-23",97.8774,1010.54,1,1,97.5629,668.287,668.287,6,7,4,"7","EA0","2022-09-02",7035.29,0,1.70279,0,0.521187,5.04949,6101.21,3502.94,0,0.493267,-0.859143,7.46162,4703.65,5231.71,13.4011,1.10282,-1.01062,7.46266,2022,2021-01-01
"18821","2021-194A","C214","plat","+","LEO","C","Other","UNK","2021-04-11","2023-03-02",92.5336,2.72884,1,1,50.1969,409.828,409.828,0.027,0.03,0.3,"0.03","EA0","2022-10-20",6776.83,0,0.876101,0,6.25231,4.02597,6773.6,-209.201,0,0.151556,4.90717,5.89193,5815.03,-3480.04,14.8244,2.25601,3.79483,5.89239,2022,2021-01-01
"18822","2021-195A","C215","plat","+","LEO","C","Other","UNK","2021-11-13","2023-09-12",91.7452,2.90234,1,1,49.9453,371.279,371.279,0.027,0.03,0.3,"0.03","EA0","2022-10-26",6738.28,0,0.87171,0,0.616871,4.98188,5496.36,3898,0,-2.86318,4.03722,5.88708,6738.18,35.4593,12.1485,-0.0341012,4.46527,5.88091,2022,2021-01-01
"18823","2021-196A","C216","plat","+","LEO","C","Other","UNK","2021-01-27","2034-11-30",98.9519,1058.73,1,1,98.5098,719.68,719.68,6,7,4,"7","EA0","2022-11-11",7086.68,0,1.71932,0,1.16394,1.91986,2804.35,6508.2,0,1.01921,-0.439174,7.41719,6816.34,1938.69,6.32906,0.434536,-1.55203,7.4194,2022,2021-01-01
"18824","2021-197A","C217","plat","+","LEO","C","Other","UNK","2021-06-29","2024-06-04",92.9401,3.3495,1,1,52.4072,429.661,429.661,0.027,0.03,0.3,"0.03","EA0","2022-10-07",6796.66,0,0.914678,0,4.24906,2.73319,-3037.64,-6080.07,0,4.17923,-2.08797,6.06802,-4623.55,-4981.7,-6.82904,3.04818,-2.83736,6.07708,2022,2021-01-01
"18825","2021-198A","C218","plat","+","LEO","C","Other","UNK","2021-06-05","2024-02-13",96.8615,3.44746,1,1,98.6685,619.521,619.521,0.027,0.03,0.3,"0.03","EA0","2022-11-08",6986.52,0,1.72209,0,1.03892,0.056513,3543.23,6021.38,0,0.981153,-0.577351,7.46705,6842.16,1412.88,7.93789,0.322106,-1.60183,7.46916,2022,2021-01-01
