"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"48673","STARLINK-2711","2021-044AM",48673,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48674","STARLINK-2712","2021-044AN",48674,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48675","STARLINK-2737","2021-044AP",48675,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2021-01-01
"48676","STARLINK-2746","2021-044AQ",48676,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48677","STARLINK-2719","2021-044AR",48677,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48678","STARLINK-2615","2021-044AS",48678,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48679","STARLINK-2648","2021-044AT",48679,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48680","STARLINK-2649","2021-044AU",48680,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48681","STARLINK-2725","2021-044AV",48681,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2021-01-01
"48682","STARLINK-2743","2021-044AW",48682,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2021-01-01
"48683","STARLINK-2756","2021-044AX",48683,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48684","STARLINK-2741","2021-044AY",48684,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48685","STARLINK-2751","2021-044AZ",48685,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48686","STARLINK-2629","2021-044BA",48686,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48687","STARLINK-2627","2021-044BB",48687,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48688","STARLINK-2742","2021-044BC",48688,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48689","STARLINK-2617","2021-044BD",48689,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48690","STARLINK-2740","2021-044BE",48690,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48691","STARLINK-2750","2021-044BF",48691,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48692","STARLINK-2752","2021-044BG",48692,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2021-01-01
"48693","STARLINK-2618","2021-044BH",48693,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48694","STARLINK-2748","2021-044BJ",48694,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48695","STARLINK-2616","2021-044BK",48695,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48696","STARLINK-2753","2021-044BL",48696,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2021-01-01
"48697","STARLINK-2715","2021-044BM",48697,"PAY","+","US","2021-05-26","AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2021-01-01
"48767","ONEWEB-0211","2021-045A",48767,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48768","ONEWEB-0223","2021-045B",48768,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48769","ONEWEB-0230","2021-045C",48769,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48770","ONEWEB-0237","2021-045D",48770,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48771","ONEWEB-0235","2021-045E",48771,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.92,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48772","ONEWEB-0242","2021-045F",48772,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48773","ONEWEB-0241","2021-045G",48773,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48774","ONEWEB-0243","2021-045H",48774,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48775","ONEWEB-0222","2021-045J",48775,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48776","ONEWEB-0244","2021-045K",48776,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48777","ONEWEB-0247","2021-045L",48777,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48778","ONEWEB-0245","2021-045M",48778,"PAY","+","UK","2021-05-28","VOSTO",NA,109.47,87.92,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48779","ONEWEB-0229","2021-045N",48779,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.92,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48780","ONEWEB-0228","2021-045P",48780,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48781","ONEWEB-0232","2021-045Q",48781,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1200,NA,NA,"EA","ORB",2021-01-01
"48782","ONEWEB-0231","2021-045R",48782,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48783","ONEWEB-0234","2021-045S",48783,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48784","ONEWEB-0238","2021-045T",48784,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48785","ONEWEB-0240","2021-045U",48785,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48786","ONEWEB-0246","2021-045V",48786,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48787","ONEWEB-0210","2021-045W",48787,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48788","ONEWEB-0214","2021-045X",48788,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1200,NA,NA,"EA","ORB",2021-01-01
"48789","ONEWEB-0221","2021-045Y",48789,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48790","ONEWEB-0213","2021-045Z",48790,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48791","ONEWEB-0212","2021-045AA",48791,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1200,NA,NA,"EA","ORB",2021-01-01
"48792","ONEWEB-0227","2021-045AB",48792,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48793","ONEWEB-0226","2021-045AC",48793,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.92,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48794","ONEWEB-0224","2021-045AD",48794,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1200,NA,NA,"EA","ORB",2021-01-01
"48795","ONEWEB-0233","2021-045AE",48795,"PAY","+","UK","2021-05-28","VOSTO",NA,109.41,87.92,1200,1198,NA,NA,"EA","ORB",2021-01-01
"48796","ONEWEB-0190","2021-045AF",48796,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.92,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48797","ONEWEB-0236","2021-045AG",48797,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.9,1203,1201,NA,NA,"EA","ORB",2021-01-01
"48798","ONEWEB-0248","2021-045AH",48798,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48799","ONEWEB-0225","2021-045AJ",48799,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48800","ONEWEB-0215","2021-045AK",48800,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48801","ONEWEB-0216","2021-045AL",48801,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1203,1200,NA,NA,"EA","ORB",2021-01-01
"48802","ONEWEB-0239","2021-045AM",48802,"PAY","+","UK","2021-05-28","VOSTO",NA,109.46,87.91,1202,1201,NA,NA,"EA","ORB",2021-01-01
"48803","TIANZHOU-2","2021-046A",48803,"PAY","D","PRC","2021-05-29","WSC","2022-03-31",92.65,41.47,432,376,NA,NA,"EA","IMP",2021-01-01
"48804","CZ-7 R/B","2021-046B",48804,"R/B","D","PRC","2021-05-29","WSC","2021-06-15",88.3,41.47,220,161,NA,NA,"EA","IMP",2021-01-01
"48808","FENGYUN 4B","2021-047A",48808,"PAY","+","PRC","2021-06-02","XICLF",NA,1436.19,0.19,35804,35773,NA,NA,"EA","ORB",2021-01-01
"48809","CZ-3B R/B","2021-047B",48809,"R/B","D","PRC","2021-06-02","XICLF","2022-08-09",90.98,28.73,527,118,NA,NA,"EA","IMP",2021-01-01
"48831","DRAGON CRS-22","2021-048A",48831,"PAY","D","US","2021-06-03","AFETR","2021-07-10",89.7,51.64,318,202,NA,NA,"EA","IMP",2021-01-01
"48838","SXM-8","2021-049A",48838,"PAY","+","US","2021-06-06","AFETR",NA,1436.07,0.03,35789,35783,NA,NA,"EA","ORB",2021-01-01
"48839","FALCON 9 R/B","2021-049B",48839,"R/B",NA,"US","2021-06-06","AFETR",NA,326.41,27.04,18434,217,NA,NA,"EA","ORB",2021-01-01
"48840","OBJECT A","2021-050A",48840,"PAY","+","PRC","2021-06-11","TAISC",NA,94.07,97.47,480,467,NA,NA,"EA","ORB",2021-01-01
"48841","OBJECT B","2021-050B",48841,"PAY","+","PRC","2021-06-11","TAISC",NA,94.22,97.46,488,474,NA,NA,"EA","ORB",2021-01-01
"48842","OBJECT C","2021-050C",48842,"PAY","+","PRC","2021-06-11","TAISC",NA,94.12,97.46,483,469,NA,NA,"EA","ORB",2021-01-01
"48843","OBJECT D","2021-050D",48843,"PAY","+","PRC","2021-06-11","TAISC",NA,94.47,97.46,500,485,NA,NA,"EA","ORB",2021-01-01
"48844","ODYSSEY","2021-051A",48844,"PAY","+","US","2021-06-13","WRAS",NA,91.07,97.48,334,320,NA,NA,"EA","ORB",2021-01-01
"48845","PEGASUS R/B","2021-051B",48845,"R/B",NA,"US","2021-06-13","WRAS",NA,92.65,97.49,424,385,NA,NA,"EA","ORB",2021-01-01
"48846","USA 316","2021-052A",48846,"PAY","+","US","2021-06-15","WLPIS",NA,96.57,54.99,604,584,NA,"NEA","EA","ORB",2021-01-01
"48847","USA 317","2021-052B",48847,"PAY","+","US","2021-06-15","WLPIS",NA,96.57,54.98,596,592,NA,"NEA","EA","ORB",2021-01-01
"48848","USA 318","2021-052C",48848,"PAY","+","US","2021-06-15","WLPIS",NA,96.56,54.99,601,587,NA,"NEA","EA","ORB",2021-01-01
"48849","MINOTAUR 1 R/B","2021-052D",48849,"R/B",NA,"US","2021-06-15","WLPIS",NA,96.61,54.99,603,589,NA,"NEA","EA","ORB",2021-01-01
"48852","SHENZHOU-12 (SZ-12)","2021-053A",48852,"PAY","D","PRC","2021-06-17","JSC","2021-09-17",92.3,41.55,390,384,NA,NA,"EA","LAN",2021-01-01
"48853","CZ-2F R/B","2021-053B",48853,"R/B","D","PRC","2021-06-17","JSC","2021-07-03",87.66,41.44,175,143,NA,NA,"EA","IMP",2021-01-01
"48859","NAVSTAR 81 (USA 319)","2021-054A",48859,"PAY","+","US","2021-06-17","AFETR",NA,717.97,55.24,20204,20160,NA,NA,"EA","ORB",2021-01-01
"48860","YAOGAN-30 AA","2021-055A",48860,"PAY","+","PRC","2021-06-18","XICLF",NA,96.59,35,599,591,NA,NA,"EA","ORB",2021-01-01
"48861","YAOGAN-30 AB","2021-055B",48861,"PAY","+","PRC","2021-06-18","XICLF",NA,96.59,35,599,592,NA,NA,"EA","ORB",2021-01-01
"48862","CZ-2C R/B","2021-055C",48862,"R/B",NA,"PRC","2021-06-18","XICLF",NA,97.19,35.07,677,571,NA,NA,"EA","ORB",2021-01-01
"48863","YAOGAN-30 AC","2021-055D",48863,"PAY","+","PRC","2021-06-18","XICLF",NA,96.59,35,599,592,NA,NA,"EA","ORB",2021-01-01
"48864","TIANQI-14","2021-055E",48864,"PAY","+","PRC","2021-06-18","XICLF",NA,96.49,35.01,595,586,NA,NA,"EA","ORB",2021-01-01
"48865","COSMOS 2550","2021-056A",48865,"PAY","+","CIS","2021-06-25","PLMSC",NA,93.88,67.14,470,458,NA,NA,"EA","ORB",2021-01-01
"48866","SL-4 R/B","2021-056B",48866,"R/B","D","CIS","2021-06-25","PLMSC","2021-07-26",87.09,67.11,139,122,NA,NA,"EA","IMP",2021-01-01
"48869","PROGRESS-MS 17","2021-057A",48869,"PAY","D","CIS","2021-06-29","TYMSC","2021-11-25",92.99,51.64,424,418,NA,NA,"EA","IMP",2021-01-01
"48870","SL-4 R/B","2021-057B",48870,"R/B","D","CIS","2021-06-29","TYMSC","2021-07-02",87.37,51.63,150,138,NA,NA,"EA","IMP",2021-01-01
"48871","OBJECT A","2021-058A",48871,"PAY","+","TBD","2021-06-30","WRAS",NA,93.15,60.67,459,398,NA,NA,"EA","ORB",2021-01-01
"48872","STORK-5 (MARTA)","2021-058B",48872,"PAY","+","POL","2021-06-30","WRAS",NA,94.25,60.7,489,476,NA,NA,"EA","ORB",2021-01-01
"48873","STORK-4","2021-058C",48873,"PAY","+","POL","2021-06-30","WRAS",NA,94.22,60.71,486,475,NA,NA,"EA","ORB",2021-01-01
"48874","CNCE3","2021-058D",48874,"PAY","+","US","2021-06-30","WRAS",NA,94.29,60.7,493,475,NA,NA,"EA","ORB",2021-01-01
"48875","CNCE1","2021-058E",48875,"PAY","+","US","2021-06-30","WRAS",NA,94.29,60.7,493,475,NA,NA,"EA","ORB",2021-01-01
"48876","BRIK-II","2021-058F",48876,"PAY","+","NETH","2021-06-30","WRAS",NA,94.6,60.68,507,491,NA,NA,"EA","ORB",2021-01-01
"48877","HALO-NET FF","2021-058G",48877,"PAY","+","US","2021-06-30","WRAS",NA,94.34,60.71,498,476,NA,NA,"EA","ORB",2021-01-01
"48878","GUNSMOKE-J 4","2021-058H",48878,"PAY","+","US","2021-06-30","WRAS",NA,94.47,60.69,507,478,NA,NA,"EA","ORB",2021-01-01
"48879","STARLINK-3003","2021-059A",48879,"PAY","+","US","2021-06-30","AFETR",NA,95.81,97.51,559,557,NA,NA,"EA","ORB",2021-01-01
"48880","STARLINK-3004","2021-059B",48880,"PAY","+","US","2021-06-30","AFETR",NA,95.82,97.51,559,557,NA,NA,"EA","ORB",2021-01-01
"48881","STARLINK-3005","2021-059C",48881,"PAY","+","US","2021-06-30","AFETR",NA,95.81,97.51,559,557,NA,NA,"EA","ORB",2021-01-01
"48882","SPACEBEENZ-10","2021-059D",48882,"PAY","+","NZ","2021-06-30","AFETR",NA,94.65,97.57,507,496,NA,NA,"EA","ORB",2021-01-01
"48883","SPACEBEE-100","2021-059E",48883,"PAY","+","US","2021-06-30","AFETR",NA,94.85,97.57,518,505,NA,NA,"EA","ORB",2021-01-01
"48884","SPACEBEE-101","2021-059F",48884,"PAY","+","US","2021-06-30","AFETR",NA,94.87,97.57,518,506,NA,NA,"EA","ORB",2021-01-01
"48885","LEMUR-2-JACKSON","2021-059G",48885,"PAY","+","US","2021-06-30","AFETR",NA,94.78,97.57,513,503,NA,NA,"EA","ORB",2021-01-01
"48886","SPACEBEE-102","2021-059H",48886,"PAY","+","US","2021-06-30","AFETR",NA,94.86,97.57,518,506,NA,NA,"EA","ORB",2021-01-01
"48887","SPACEBEENZ-9","2021-059J",48887,"PAY","+","NZ","2021-06-30","AFETR",NA,94.65,97.57,507,496,NA,NA,"EA","ORB",2021-01-01
"48888","SPACEBEE-103","2021-059K",48888,"PAY","+","US","2021-06-30","AFETR",NA,94.84,97.57,517,505,NA,NA,"EA","ORB",2021-01-01
"48889","SPACEBEENZ-7","2021-059L",48889,"PAY","+","NZ","2021-06-30","AFETR",NA,94.64,97.57,507,495,NA,NA,"EA","ORB",2021-01-01
"48890","SPACEBEE-104","2021-059M",48890,"PAY","+","US","2021-06-30","AFETR",NA,94.84,97.57,517,505,NA,NA,"EA","ORB",2021-01-01
"48891","SPACEBEENZ-8","2021-059N",48891,"PAY","+","NZ","2021-06-30","AFETR",NA,94.65,97.57,507,496,NA,NA,"EA","ORB",2021-01-01
"48892","TYVAK-0173","2021-059P",48892,"PAY","+","AUS","2021-06-30","AFETR",NA,97.72,95.99,657,643,NA,NA,"EA","ORB",2021-01-01
"48893","SPACEBEE-106","2021-059Q",48893,"PAY","+","US","2021-06-30","AFETR",NA,94.85,97.57,518,505,NA,NA,"EA","ORB",2021-01-01
"48894","SPACEBEE-107","2021-059R",48894,"PAY","+","US","2021-06-30","AFETR",NA,94.82,97.57,516,503,NA,NA,"EA","ORB",2021-01-01
"48895","SPACEBEE-108","2021-059S",48895,"PAY","+","US","2021-06-30","AFETR",NA,94.85,97.57,518,505,NA,NA,"EA","ORB",2021-01-01
"48896","SPACEBEE-105","2021-059T",48896,"PAY","+","US","2021-06-30","AFETR",NA,94.84,97.57,517,505,NA,NA,"EA","ORB",2021-01-01
"48897","SPACEBEE-109","2021-059U",48897,"PAY","+","US","2021-06-30","AFETR",NA,94.83,97.57,517,504,NA,NA,"EA","ORB",2021-01-01
"48898","CENTAURI-4 (TYVAK-0211)","2021-059V",48898,"PAY","+","AUS","2021-06-30","AFETR",NA,94.83,97.57,517,503,NA,NA,"EA","ORB",2021-01-01
"48899","SPACEBEE-110","2021-059W",48899,"PAY","+","US","2021-06-30","AFETR",NA,94.81,97.57,516,503,NA,NA,"EA","ORB",2021-01-01
"48900","TUBIN","2021-059X",48900,"PAY","+","GER","2021-06-30","AFETR",NA,95.06,97.57,529,514,NA,NA,"EA","ORB",2021-01-01
"48901","TROPICS PATHFINDER","2021-059Y",48901,"PAY","+","US","2021-06-30","AFETR",NA,94.93,97.56,522,508,NA,NA,"EA","ORB",2021-01-01
"48902","LINCS1","2021-059Z",48902,"PAY","-","US","2021-06-30","AFETR",NA,95,97.57,527,511,NA,NA,"EA","ORB",2021-01-01
"48903","LINCS2","2021-059AA",48903,"PAY","-","US","2021-06-30","AFETR",NA,95.02,97.56,527,512,NA,NA,"EA","ORB",2021-01-01
"48904","SPACEBEE-111","2021-059AB",48904,"PAY","+","US","2021-06-30","AFETR",NA,94.78,97.57,515,501,NA,NA,"EA","ORB",2021-01-01
"48905","NUSAT-19 (ROSALIND)","2021-059AC",48905,"PAY","+","ARGN","2021-06-30","AFETR",NA,94.68,97.52,510,496,NA,NA,"EA","ORB",2021-01-01
"48906","UMBRA-2001","2021-059AD",48906,"PAY","+","US","2021-06-30","AFETR",NA,95.22,97.55,532,526,NA,NA,"EA","ORB",2021-01-01
"48907","MANDRAKE 2 ABLE","2021-059AE",48907,"PAY","+","US","2021-06-30","AFETR",NA,95.07,97.57,530,514,NA,NA,"EA","ORB",2021-01-01
"48908","MANDRAKE 2 BAKER","2021-059AF",48908,"PAY","+","US","2021-06-30","AFETR",NA,95.07,97.57,530,515,NA,NA,"EA","ORB",2021-01-01
"48909","PACE-1","2021-059AG",48909,"PAY","+","US","2021-06-30","AFETR",NA,95.06,97.56,529,514,NA,NA,"EA","ORB",2021-01-01
"48910","GNOMES-2","2021-059AH",48910,"PAY","+","US","2021-06-30","AFETR",NA,94.85,97.57,519,504,NA,NA,"EA","ORB",2021-01-01
"48911","YAM-2","2021-059AJ",48911,"PAY","+","US","2021-06-30","AFETR",NA,95,97.57,527,510,NA,NA,"EA","ORB",2021-01-01
"48912","ION SCV-003","2021-059AK",48912,"PAY","+","IT","2021-06-30","AFETR",NA,94.4,97.55,506,473,NA,NA,"EA","ORB",2021-01-01
"48913","CAPELLA-5-WHITNEY","2021-059AL",48913,"PAY","+","US","2021-06-30","AFETR",NA,94.07,97.55,479,468,NA,NA,"EA","ORB",2021-01-01
"48914","ICEYE-X12","2021-059AM",48914,"PAY","+","FIN","2021-06-30","AFETR",NA,95.31,97.57,534,533,NA,NA,"EA","ORB",2021-01-01
"48915","YAM-3","2021-059AN",48915,"PAY","+","US","2021-06-30","AFETR",NA,95.06,97.57,530,513,NA,NA,"EA","ORB",2021-01-01
"48916","ICEYE-X13","2021-059AP",48916,"PAY","+","FIN","2021-06-30","AFETR",NA,95.28,97.57,533,531,NA,NA,"EA","ORB",2021-01-01
"48917","ICEYE-X15","2021-059AQ",48917,"PAY","+","FIN","2021-06-30","AFETR",NA,94.9,97.57,522,506,NA,NA,"EA","ORB",2021-01-01
"48918","ICEYE-X11","2021-059AR",48918,"PAY","+","FIN","2021-06-30","AFETR",NA,94.92,97.57,523,506,NA,NA,"EA","ORB",2021-01-01
"48919","NUSAT-22 (SOFYA)","2021-059AS",48919,"PAY","+","ARGN","2021-06-30","AFETR",NA,93.86,97.37,472,455,NA,NA,"EA","ORB",2021-01-01
"48920","NUSAT-21 (ELISA)","2021-059AT",48920,"PAY","+","ARGN","2021-06-30","AFETR",NA,93.64,97.37,461,444,NA,NA,"EA","ORB",2021-01-01
"48921","NUSAT-20 (GRACE)","2021-059AU",48921,"PAY","+","ARGN","2021-06-30","AFETR",NA,93.73,97.38,467,447,NA,NA,"EA","ORB",2021-01-01
"48922","D2/ATLACOM-1","2021-059AV",48922,"PAY","+","LTU","2021-06-30","AFETR",NA,94.88,97.56,521,504,NA,NA,"EA","ORB",2021-01-01
"48923","LEMUR-2-ANNABANANA","2021-059AW",48923,"PAY","+","US","2021-06-30","AFETR",NA,94.68,97.56,511,496,NA,NA,"EA","ORB",2021-01-01
"48924","FARADAY_PHOENIX","2021-059AX",48924,"PAY","+","UK","2021-06-30","AFETR",NA,94.99,97.57,531,505,NA,NA,"EA","ORB",2021-01-01
"48925","LEMUR-2-JOHN-TREIRES","2021-059AY",48925,"PAY","+","US","2021-06-30","AFETR",NA,94.63,97.57,509,492,NA,NA,"EA","ORB",2021-01-01
"48926","KSF1-B","2021-059AZ",48926,"PAY","+","LUXE","2021-06-30","AFETR",NA,94.62,97.58,510,490,NA,NA,"EA","ORB",2021-01-01
"48927","LEMUR-2-AC-CUBED","2021-059BA",48927,"PAY","+","US","2021-06-30","AFETR",NA,94.69,97.57,514,493,NA,NA,"EA","ORB",2021-01-01
"48928","PAINANI-2","2021-059BB",48928,"PAY","+","MEX","2021-06-30","AFETR",NA,94.88,97.57,523,502,NA,NA,"EA","ORB",2021-01-01
"48929","LEMUR-2-MERIMA","2021-059BC",48929,"PAY","+","US","2021-06-30","AFETR",NA,94.64,97.56,512,491,NA,NA,"EA","ORB",2021-01-01
"48930","KSF1-A","2021-059BD",48930,"PAY","+","LUXE","2021-06-30","AFETR",NA,94.61,97.56,509,491,NA,NA,"EA","ORB",2021-01-01
"48931","HAWK-3B","2021-059BE",48931,"PAY","+","US","2021-06-30","AFETR",NA,94.96,97.56,528,505,NA,NA,"EA","ORB",2021-01-01
"48932","SPACEBEE-92","2021-059BF",48932,"PAY","+","US","2021-06-30","AFETR",NA,93.96,97.56,477,460,NA,NA,"EA","ORB",2021-01-01
"48933","SPACEBEE-89","2021-059BG",48933,"PAY","+","US","2021-06-30","AFETR",NA,93.87,97.55,471,456,NA,NA,"EA","ORB",2021-01-01
"48934","SPACEBEE-96","2021-059BH",48934,"PAY","+","US","2021-06-30","AFETR",NA,94.03,97.56,480,463,NA,NA,"EA","ORB",2021-01-01
"48935","SPACEBEE-88","2021-059BJ",48935,"PAY","+","US","2021-06-30","AFETR",NA,93.84,97.55,470,454,NA,NA,"EA","ORB",2021-01-01
"48936","SPACEBEE-99","2021-059BK",48936,"PAY","+","US","2021-06-30","AFETR",NA,94.09,97.56,483,466,NA,NA,"EA","ORB",2021-01-01
"48937","SPACEBEE-94","2021-059BL",48937,"PAY","+","US","2021-06-30","AFETR",NA,93.99,97.55,478,461,NA,NA,"EA","ORB",2021-01-01
"48938","SHANNON","2021-059BM",48938,"PAY","+","US","2021-06-30","AFETR",NA,94.9,97.57,525,502,NA,NA,"EA","ORB",2021-01-01
"48939","SPACEBEE-93","2021-059BN",48939,"PAY","+","US","2021-06-30","AFETR",NA,93.88,97.55,473,456,NA,NA,"EA","ORB",2021-01-01
"48940","SPACEBEE-91","2021-059BP",48940,"PAY","+","US","2021-06-30","AFETR",NA,93.89,97.55,473,457,NA,NA,"EA","ORB",2021-01-01
"48941","SHERPA-LTE1","2021-059BQ",48941,"PAY","+","US","2021-06-30","AFETR",NA,93.66,97.57,456,450,NA,NA,"EA","ORB",2021-01-01
"48942","KSF1-C","2021-059BR",48942,"PAY","+","LUXE","2021-06-30","AFETR",NA,94.69,97.57,514,493,NA,NA,"EA","ORB",2021-01-01
"48943","QMR-KWT","2021-059BS",48943,"PAY","+","KWT","2021-06-30","AFETR",NA,94.88,97.57,519,506,NA,NA,"EA","ORB",2021-01-01
"48944","AYAN-21","2021-059BT",48944,"PAY","+","RWA","2021-06-30","AFETR",NA,94.82,97.57,520,499,NA,NA,"EA","ORB",2021-01-01
"48945","SPACEBEE-95","2021-059BU",48945,"PAY","+","US","2021-06-30","AFETR",NA,93.97,97.56,477,460,NA,NA,"EA","ORB",2021-01-01
"48946","SPACEBEE-97","2021-059BV",48946,"PAY","+","US","2021-06-30","AFETR",NA,94.06,97.56,482,465,NA,NA,"EA","ORB",2021-01-01
"48947","SPACEBEE-90","2021-059BW",48947,"PAY","+","US","2021-06-30","AFETR",NA,93.88,97.55,472,456,NA,NA,"EA","ORB",2021-01-01
"48948","HAWK-3C","2021-059BX",48948,"PAY","+","US","2021-06-30","AFETR",NA,94.96,97.58,529,504,NA,NA,"EA","ORB",2021-01-01
