"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"46363","STARLINK-1739","2020-062AQ",46363,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46364","STARLINK-1763","2020-062AR",46364,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46365","STARLINK-1550","2020-062AS",46365,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46366","STARLINK-1651","2020-062AT",46366,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46367","STARLINK-1652","2020-062AU",46367,"PAY","D","US",2020-09-03,"AFETR","2021-07-25",87.69,53.05,167,153,NA,NA,"EA","IMP",2020-01-01
"46368","STARLINK-1658","2020-062AV",46368,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46369","STARLINK-1662","2020-062AW",46369,"PAY","D","US",2020-09-03,"AFETR","2021-11-23",87.68,53.03,165,155,NA,NA,"EA","IMP",2020-01-01
"46370","STARLINK-1670","2020-062AX",46370,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46371","STARLINK-1688","2020-062AY",46371,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46372","STARLINK-1689","2020-062AZ",46372,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"46373","STARLINK-1691","2020-062BA",46373,"PAY","D","US",2020-09-03,"AFETR","2021-08-17",87.28,53.04,156,124,NA,NA,"EA","IMP",2020-01-01
"46374","STARLINK-1711","2020-062BB",46374,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46375","STARLINK-1724","2020-062BC",46375,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46376","STARLINK-1742","2020-062BD",46376,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46377","STARLINK-1745","2020-062BE",46377,"PAY","D","US",2020-09-03,"AFETR","2021-08-20",87.99,53.04,180,170,NA,NA,"EA","IMP",2020-01-01
"46378","STARLINK-1751","2020-062BF",46378,"PAY","D","US",2020-09-03,"AFETR","2022-02-09",88.23,53.03,191,183,NA,NA,"EA","IMP",2020-01-01
"46379","STARLINK-1756","2020-062BG",46379,"PAY","D","US",2020-09-03,"AFETR","2021-10-23",87.67,53.01,167,150,NA,NA,"EA","IMP",2020-01-01
"46380","STARLINK-1758","2020-062BH",46380,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46381","STARLINK-1768","2020-062BJ",46381,"PAY","D","US",2020-09-03,"AFETR","2021-09-12",87.43,52.99,166,128,NA,NA,"EA","IMP",2020-01-01
"46382","STARLINK-1769","2020-062BK",46382,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46383","STARLINK-1770","2020-062BL",46383,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46384","STARLINK-1771","2020-062BM",46384,"PAY","+","US",2020-09-03,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"46532","STARLINK-1644","2020-070A",46532,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46533","STARLINK-1648","2020-070B",46533,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46534","STARLINK-1659","2020-070C",46534,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46535","STARLINK-1663","2020-070D",46535,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46536","STARLINK-1668","2020-070E",46536,"PAY","D","US",2020-10-06,"AFETR","2022-02-10",88.01,53.03,180,173,NA,NA,"EA","IMP",2020-01-01
"46537","STARLINK-1672","2020-070F",46537,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46538","STARLINK-1678","2020-070G",46538,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46539","STARLINK-1684","2020-070H",46539,"PAY","D","US",2020-10-06,"AFETR","2022-03-27",87.45,53.06,159,138,NA,NA,"EA","IMP",2020-01-01
"46540","STARLINK-1685","2020-070J",46540,"PAY","D","US",2020-10-06,"AFETR","2021-08-29",88.18,53.06,192,177,NA,NA,"EA","IMP",2020-01-01
"46541","STARLINK-1687","2020-070K",46541,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46542","STARLINK-1692","2020-070L",46542,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46543","STARLINK-1693","2020-070M",46543,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46544","STARLINK-1694","2020-070N",46544,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46545","STARLINK-1696","2020-070P",46545,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46546","STARLINK-1697","2020-070Q",46546,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46547","STARLINK-1698","2020-070R",46547,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46548","STARLINK-1699","2020-070S",46548,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46549","STARLINK-1700","2020-070T",46549,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46550","STARLINK-1701","2020-070U",46550,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46551","STARLINK-1702","2020-070V",46551,"PAY","D","US",2020-10-06,"AFETR","2021-03-06",87.33,52.96,149,135,NA,NA,"EA","IMP",2020-01-01
"46552","STARLINK-1649","2020-070W",46552,"PAY","+","US",2020-10-06,"AFETR",NA,92.69,53.05,409,403,NA,NA,"EA","ORB",2020-01-01
"46553","STARLINK-1664","2020-070X",46553,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46554","STARLINK-1671","2020-070Y",46554,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46555","STARLINK-1674","2020-070Z",46555,"PAY","D","US",2020-10-06,"AFETR","2021-12-12",87.94,53.03,177,168,NA,NA,"EA","IMP",2020-01-01
"46556","STARLINK-1676","2020-070AA",46556,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46557","STARLINK-1679","2020-070AB",46557,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46558","STARLINK-1680","2020-070AC",46558,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46559","STARLINK-1681","2020-070AD",46559,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46560","STARLINK-1706","2020-070AE",46560,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46561","STARLINK-1709","2020-070AF",46561,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46562","STARLINK-1714","2020-070AG",46562,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46563","STARLINK-1730","2020-070AH",46563,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46564","STARLINK-1733","2020-070AJ",46564,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46565","STARLINK-1735","2020-070AK",46565,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46566","STARLINK-1740","2020-070AL",46566,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46567","STARLINK-1741","2020-070AM",46567,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"46568","STARLINK-1743","2020-070AN",46568,"PAY","D","US",2020-10-06,"AFETR","2022-04-10",88.46,53.01,203,194,NA,NA,"EA","IMP",2020-01-01
"46569","STARLINK-1747","2020-070AP",46569,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46570","STARLINK-1748","2020-070AQ",46570,"PAY","+","US",2020-10-06,"AFETR",NA,95.28,53.06,535,529,NA,NA,"EA","ORB",2020-01-01
"46571","STARLINK-1753","2020-070AR",46571,"PAY","D","US",2020-10-06,"AFETR","2022-04-30",87.84,53.03,172,162,NA,NA,"EA","IMP",2020-01-01
"46572","STARLINK-1531","2020-070AS",46572,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46573","STARLINK-1650","2020-070AT",46573,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,545,NA,NA,"EA","ORB",2020-01-01
"46574","STARLINK-1660","2020-070AU",46574,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46575","STARLINK-1675","2020-070AV",46575,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46576","STARLINK-1677","2020-070AW",46576,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,545,NA,NA,"EA","ORB",2020-01-01
"46577","STARLINK-1682","2020-070AX",46577,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46578","STARLINK-1683","2020-070AY",46578,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46579","STARLINK-1705","2020-070AZ",46579,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"46580","STARLINK-1708","2020-070BA",46580,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46581","STARLINK-1712","2020-070BB",46581,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.05,549,546,NA,NA,"EA","ORB",2020-01-01
"46582","STARLINK-1728","2020-070BC",46582,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46583","STARLINK-1729","2020-070BD",46583,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46584","STARLINK-1732","2020-070BE",46584,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,549,546,NA,NA,"EA","ORB",2020-01-01
"46585","STARLINK-1736","2020-070BF",46585,"PAY","+","US",2020-10-06,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
