"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","26","27","28","29","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR","count"
"17419","2020-024G","OneWeb511","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-07",7567,0,1.5708,0,4.88692,0.862619,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-4540.12,-6053.66,2.6742,-0.45247,0.342549,7.25782,2022,2020-01-01,1
"17420","2020-024H","OneWeb512","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-09",7567,0,1.5708,0,4.88692,0.0259288,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,2746.41,-7051.01,2.64284,-0.529656,-0.203584,7.25782,2022,2020-01-01,1
"17421","2020-024I","OneWeb513","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-27",7567,0,1.5708,0,4.88692,3.59623,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4241.64,-6266.42,2.64778,-0.471309,-0.315955,7.25782,2022,2020-01-01,1
"17422","2020-024J","OneWeb514","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-02",7567,0,1.5708,0,4.88692,1.71811,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-4003.54,-6421.15,2.66928,-0.480213,0.302427,7.25782,2022,2020-01-01,1
"17423","2020-024K","OneWeb515","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-22",7567,0,1.5708,0,4.88692,0.527664,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-5934.82,-4694.4,2.6923,-0.350061,0.446721,7.25782,2022,2020-01-01,1
"17424","2020-024L","OneWeb516","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-16",7567,0,1.5708,0,4.88692,3.60371,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,5344.42,-5356.93,2.6535,-0.40347,-0.398933,7.25782,2022,2020-01-01,1
"17425","2020-024M","OneWeb517","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-28",7567,0,1.5708,0,4.88692,5.47042,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4133.36,-6338.36,2.64616,-0.476666,-0.307813,7.25782,2022,2020-01-01,1
"17426","2020-024N","OneWeb518","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-19",7567,0,1.5708,0,4.88692,3.75926,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-5684.59,-4994.49,2.68541,-0.372656,0.428049,7.25782,2022,2020-01-01,1
"17427","2020-024O","OneWeb519","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-14",7567,0,1.5708,0,4.88692,5.12606,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-1730.01,-7366.58,2.65667,-0.551856,0.132218,7.25782,2022,2020-01-01,1
"17428","2020-024P","OneWeb520","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-26",7567,0,1.5708,0,4.88692,3.60832,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4348.7,-6192.6,2.64984,-0.46581,-0.324005,7.25782,2022,2020-01-01,1
"17429","2020-024Q","OneWeb521","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-31",7567,0,1.5708,0,4.88692,3.43945,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,3800.57,-6543.33,2.64585,-0.491924,-0.28279,7.25782,2022,2020-01-01,1
"17430","2020-024S","OneWeb523","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-15",7567,0,1.5708,0,4.88692,2.76023,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,2005.37,-7296.44,2.64546,-0.547815,-0.147931,7.25782,2022,2020-01-01,1
"17431","2020-024T","OneWeb524","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-29",7567,0,1.5708,0,4.88692,4.10718,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-6455.64,-3947.69,2.69967,-0.293886,0.485554,7.25782,2022,2020-01-01,1
"17432","2020-024U","OneWeb525","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-11",7567,0,1.5708,0,4.88692,5.48722,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,5784.99,-4877.84,2.66083,-0.367698,-0.432122,7.25782,2022,2020-01-01,1
"17433","2020-024V","OneWeb526","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-21",7567,0,1.5708,0,4.88692,4.97782,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4864.58,-5796.15,2.6573,-0.436252,-0.362808,7.25782,2022,2020-01-01,1
"17434","2020-024W","OneWeb527","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-18",7567,0,1.5708,0,4.88692,1.58388,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,5157.01,-5537.57,2.65541,-0.416955,-0.38482,7.25782,2022,2020-01-01,1
"17435","2020-024X","OneWeb528","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-19",7567,0,1.5708,0,4.88692,5.4739,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-5684.51,-4994.59,2.68541,-0.372663,0.428043,7.25782,2022,2020-01-01,1
"17436","2020-024Y","OneWeb529","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-30",7567,0,1.5708,0,4.88692,6.15303,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-6522.55,-3836.11,2.69883,-0.285496,0.490536,7.25782,2022,2020-01-01,1
"17437","2020-024Z","OneWeb530","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-28",7567,0,1.5708,0,4.88692,1.41684,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4133.23,-6338.45,2.64616,-0.476673,-0.307803,7.25782,2022,2020-01-01,1
"17438","2020-024AA","OneWeb531","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-09",7567,0,1.5708,0,4.88692,1.24135,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-1090.85,-7487.96,2.64613,-0.56117,0.0843161,7.25782,2022,2020-01-01,1
"17439","2020-024AB","OneWeb532","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-10",7567,0,1.5708,0,4.88692,4.64469,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,2624.45,-7097.3,2.64126,-0.533087,-0.194425,7.25782,2022,2020-01-01,1
"17440","2020-024AC","OneWeb533","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-17",7567,0,1.5708,0,4.88692,4.80973,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-2107.94,-7267.47,2.6586,-0.544303,0.160531,7.25782,2022,2020-01-01,1
"17441","2020-024AD","OneWeb534","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-13",7567,0,1.5708,0,4.88692,5.65486,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-5139.68,-5553.66,2.68619,-0.414772,0.387365,7.25782,2022,2020-01-01,1
"17442","2020-024AE","OneWeb535","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-19",7567,0,1.5708,0,4.88692,0.391341,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-5684.59,-4994.49,2.68541,-0.372656,0.428049,7.25782,2022,2020-01-01,1
"17443","2020-024AF","OneWeb536","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-28",7567,0,1.5708,0,4.88692,5.83122,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-3437.07,-6741.37,2.66928,-0.504407,0.260045,7.25782,2022,2020-01-01,1
"17444","2020-024AG","OneWeb537","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-20",7567,0,1.5708,0,4.88692,4.82096,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,1370.91,-7441.78,2.6468,-0.558512,-0.100306,7.25782,2022,2020-01-01,1
"17445","2020-024AH","OneWeb538","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-28",7567,0,1.5708,0,4.88692,2.78912,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,4133.04,-6338.57,2.64616,-0.476682,-0.307789,7.25782,2022,2020-01-01,1
"17446","2020-024AI","OneWeb539","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-14",7567,0,1.5708,0,4.88692,2.27311,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,-1730.29,-7366.52,2.65668,-0.551851,0.132239,7.25782,2022,2020-01-01,1
"17447","2020-024AJ","OneWeb540","plat","+","LEO","comms","UK","FRGUI",2020-04-27,"2028-04-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-29",7567,0,1.5708,0,4.88692,3.46538,1314,-7452.04,0,4.37648e-16,7.71692e-17,7.25783,207.232,-7564.16,2.64647,-0.567303,-0.0130029,7.25782,2022,2020-01-01,1
"17448","2020-025A","OneWeb541","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-16",7567,0,1.5708,0,5.23599,5.10283,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-3168.96,-6871.47,8.13381,-0.510433,0.243991,7.25782,2022,2020-01-01,1
"17449","2020-025B","OneWeb542","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-29",7567,0,1.5708,0,5.23599,0.532628,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,5972.88,-4645.88,8.05374,-0.353356,-0.441703,7.25782,2022,2020-01-01,1
"17450","2020-025C","OneWeb543","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-09",7567,0,1.5708,0,5.23599,5.4518,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,1536.09,-7409.44,8.07391,-0.555445,-0.107243,7.25782,2022,2020-01-01,1
"17451","2020-025D","OneWeb544","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-07",7567,0,1.5708,0,5.23599,5.28954,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,5184.89,-5511.47,8.06229,-0.417268,-0.381926,7.25782,2022,2020-01-01,1
"17452","2020-025E","OneWeb545","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-23",7567,0,1.5708,0,5.23599,2.73038,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-4081.51,-6371.87,8.14676,-0.472141,0.311711,7.25782,2022,2020-01-01,1
"17453","2020-025F","OneWeb546","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-22",7567,0,1.5708,0,5.23599,4.61128,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,3606.66,-6652.18,8.06531,-0.500938,-0.262798,7.25782,2022,2020-01-01,1
"17454","2020-025G","OneWeb547","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-29",7567,0,1.5708,0,5.23599,3.92073,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-4716,-5917.66,8.15883,-0.437539,0.358698,7.25782,2022,2020-01-01,1
"17455","2020-025H","OneWeb548","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-22",7567,0,1.5708,0,5.23599,4.95363,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,3606.97,-6652,8.06531,-0.500925,-0.262821,7.25782,2022,2020-01-01,1
"17456","2020-025I","OneWeb549","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-19",7567,0,1.5708,0,5.23599,2.41431,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,6679.92,-3555.02,8.05809,-0.272535,-0.495645,7.25782,2022,2020-01-01,1
"17457","2020-025J","OneWeb550","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-20",7567,0,1.5708,0,5.23599,0.0220983,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-3747.34,-6573.96,8.13674,-0.487598,0.286927,7.25782,2022,2020-01-01,1
"17458","2020-025K","OneWeb551","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-31",7567,0,1.5708,0,5.23599,1.55586,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-1310.46,-7452.66,8.11031,-0.555781,0.105626,7.25782,2022,2020-01-01,1
"17459","2020-025L","OneWeb552","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-29",7567,0,1.5708,0,5.23599,5.63363,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-1053.43,-7493.31,8.10753,-0.559078,0.0864493,7.25782,2022,2020-01-01,1
"17460","2020-025M","OneWeb553","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-18",7567,0,1.5708,0,5.23599,1.05682,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,4055.85,-6388.23,8.06657,-0.481661,-0.296639,7.25782,2022,2020-01-01,1
"17461","2020-025N","OneWeb554","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-30",7567,0,1.5708,0,5.23599,0.881332,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-1181.81,-7474.14,8.10944,-0.557516,0.0960293,7.25782,2022,2020-01-01,1
"17462","2020-025O","OneWeb555","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-08",7567,0,1.5708,0,5.23599,2.9358,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,7229.36,-2235.12,8.06064,-0.174439,-0.53804,7.25782,2022,2020-01-01,1
"17463","2020-025P","OneWeb556","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-12-01",7567,0,1.5708,0,5.23599,1.55855,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-4917.01,-5751.73,8.15891,-0.424928,0.373556,7.25782,2022,2020-01-01,1
"17464","2020-025Q","OneWeb557","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-16",7567,0,1.5708,0,5.23599,2.75179,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-3286.6,-6815.99,8.13398,-0.506166,0.252729,7.25782,2022,2020-01-01,1
"17465","2020-025R","OneWeb558","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-16",7567,0,1.5708,0,5.23599,0.392654,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,6854.27,-3206,8.05391,-0.246622,-0.509033,7.25782,2022,2020-01-01,1
"17466","2020-025S","OneWeb559","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-19",7567,0,1.5708,0,5.23599,1.23117,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,245.209,-7563.02,8.09034,-0.565616,-0.0105746,7.25782,2022,2020-01-01,1
"17467","2020-025T","OneWeb560","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-10",7567,0,1.5708,0,5.23599,5.31556,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,4893.77,-5771.52,8.05733,-0.436409,-0.359906,7.25782,2022,2020-01-01,1
"17468","2020-025U","OneWeb561","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-30",7567,0,1.5708,0,5.23599,2.08196,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-1181.94,-7474.12,8.10944,-0.557514,0.0960388,7.25782,2022,2020-01-01,1
"17469","2020-025V","OneWeb562","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-15",7567,0,1.5708,0,5.23599,6.17297,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,6908.47,-3087.47,8.05355,-0.237818,-0.513205,7.25782,2022,2020-01-01,1
"17470","2020-025W","OneWeb563","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-12",7567,0,1.5708,0,5.23599,6.16444,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,1151.55,-7478.86,8.08042,-0.56024,-0.0784211,7.25782,2022,2020-01-01,1
"17471","2020-025X","OneWeb564","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-11",7567,0,1.5708,0,5.23599,0.906572,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,4793.89,-5854.74,8.05666,-0.442528,-0.352356,7.25782,2022,2020-01-01,1
"17472","2020-025Y","OneWeb565","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-30",7567,0,1.5708,0,5.23599,4.81078,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,2660.33,-7083.93,8.07111,-0.532248,-0.191613,7.25782,2022,2020-01-01,1
"17473","2020-025Z","OneWeb566","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-12",7567,0,1.5708,0,5.23599,5.82382,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-2809.98,-7025.91,8.13064,-0.522343,0.217307,7.25782,2022,2020-01-01,1
"17474","2020-025AA","OneWeb567","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-13",7567,0,1.5708,0,5.23599,1.75545,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,1022.9,-7497.54,8.0832,-0.561506,-0.0687822,7.25782,2022,2020-01-01,1
"17475","2020-025AB","OneWeb568","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-12-01",7567,0,1.5708,0,5.23599,3.6165,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-4917.06,-5751.69,8.15891,-0.424925,0.373559,7.25782,2022,2020-01-01,1
"17476","2020-025AC","OneWeb569","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-24",7567,0,1.5708,0,5.23599,5.50402,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,6349.67,-4115.95,8.06054,-0.314133,-0.470399,7.25782,2022,2020-01-01,1
"17477","2020-025AD","OneWeb570","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-15",7567,0,1.5708,0,5.23599,4.64652,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,764.655,-7528.26,8.08787,-0.563542,-0.0494424,7.25782,2022,2020-01-01,1
"17478","2020-025AE","OneWeb571","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-10",7567,0,1.5708,0,5.23599,1.77329,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,7148.23,-2482.37,8.0609,-0.192839,-0.531732,7.25782,2022,2020-01-01,1
"17479","2020-025AF","OneWeb572","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-26",7567,0,1.5708,0,5.23599,5.49731,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-665.229,-7537.7,8.09745,-0.56279,0.057465,7.25782,2022,2020-01-01,1
"17480","2020-025AG","OneWeb573","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-09",7567,0,1.5708,0,5.23599,0.0734484,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,4992.2,-5686.59,8.05879,-0.430162,-0.367349,7.25782,2022,2020-01-01,1
"17481","2020-025AH","OneWeb574","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-04",7567,0,1.5708,0,5.23599,0.58563,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,5462.19,-5236.79,8.0621,-0.397012,-0.402927,7.25782,2022,2020-01-01,1
"17482","2020-025AI","OneWeb575","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-11-16",7567,0,1.5708,0,5.23599,5.83871,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,-3286.68,-6815.95,8.13398,-0.506163,0.252735,7.25782,2022,2020-01-01,1
"17483","2020-025AJ","OneWeb576","plat","+","LEO","comms","UK","FRGUI",2020-05-27,"2028-05-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-18",7567,0,1.5708,0,5.23599,5.85568,3783.5,-6553.21,0,3.84861e-16,2.222e-16,7.25783,6740.14,-3439.46,8.05646,-0.263958,-0.500264,7.25782,2022,2020-01-01,1
"17484","2020-026A","OneWeb577","plat","+","LEO","comms","UK","FRGUI",2020-06-27,"2028-06-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-09",7567,0,1.5708,0,5.58505,4.77553,5796.66,-4863.97,0,2.85654e-16,3.4043e-16,7.25783,4087.46,-6368.04,12.5275,-0.479585,-0.293554,7.25782,2022,2020-01-01,1
"17485","2020-026B","OneWeb578","plat","+","LEO","comms","UK","FRGUI",2020-06-27,"2028-06-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-10-19",7567,0,1.5708,0,5.58505,5.45371,5796.66,-4863.97,0,2.85654e-16,3.4043e-16,7.25783,2817.12,-7023.05,12.5476,-0.526241,-0.198121,7.25782,2022,2020-01-01,1
"17486","2020-026C","OneWeb579","plat","+","LEO","comms","UK","FRGUI",2020-06-27,"2028-06-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-08-05",7567,0,1.5708,0,5.58505,4.45007,5796.66,-4863.97,0,2.85654e-16,3.4043e-16,7.25783,7528.56,761.687,12.474,0.0446747,-0.560427,7.25782,2022,2020-01-01,1
"17487","2020-026D","OneWeb580","plat","+","LEO","comms","UK","FRGUI",2020-06-27,"2028-06-27",109.181,125,1,1,90,1200,1200,2.7,3.2,4,"3.2","EA0","2022-09-18",7567,0,1.5708,0,5.58505,0.368459,5796.66,-4863.97,0,2.85654e-16,3.4043e-16,7.25783,5996.01,-4615.97,12.5121,-0.352426,-0.438117,7.25782,2022,2020-01-01,1
